Label,Similarity,Predicted_Label
0,0.10658622,0
0,0.11243225,0
0,0.013477109,0
0,-0.046967443,0
0,-0.056671474,0
0,-0.031513102,0
0,-0.0014685626,0
0,-0.016772868,0
0,0.034987006,0
0,0.03409015,0
0,0.033943452,0
0,-0.0117251715,0
0,0.045101464,0
0,0.05253751,0
0,0.046745047,0
0,0.009728112,0
0,-0.070936725,0
0,-0.0049689915,0
0,-0.03518941,0
0,0.037568852,0
0,0.0021886718,0
0,-0.05146562,0
0,-0.08034009,0
0,0.072816975,0
0,0.020061126,0
0,0.026700728,0
0,0.021624595,0
0,-0.015915222,0
0,-0.018518595,0
0,-0.0004078372,0
0,-0.037151605,0
0,-0.098918125,0
0,-0.14663295,0
0,-0.011286424,0
0,-0.06517645,0
0,0.021211056,0
0,0.0096600875,0
0,0.081173554,0
0,-0.006708927,0
0,-0.013349472,0
0,0.08410696,0
0,0.048176635,0
0,0.015193838,0
0,0.021047315,0
0,-0.008506819,0
0,0.045118216,0
0,-0.0990235,0
0,0.05029593,0
0,-0.011103608,0
0,-0.039518762,0
0,-0.056859247,0
0,-0.048333548,0
0,0.03712444,0
0,0.09019951,0
0,-0.02942029,0
0,0.09372702,0
0,0.065289795,0
0,0.10683234,0
0,-0.021432614,0
0,-0.01696339,0
0,0.023067784,0
0,0.059321843,0
0,-0.035751995,0
0,0.04858747,0
0,-0.024767267,0
0,-0.028178645,0
0,0.087161325,0
0,-0.03691869,0
0,-0.06931946,0
0,0.048814587,0
0,-0.06697446,0
0,0.098023884,0
0,0.09651934,0
0,0.020719253,0
0,0.025574105,0
0,0.015530659,0
0,0.0020154654,0
0,0.06931695,0
0,0.07649891,0
0,-0.013968507,0
0,-0.045799084,0
0,0.024006493,0
0,0.08747648,0
0,0.018839212,0
0,0.037173267,0
0,-0.0073423567,0
0,0.009776856,0
0,0.022631595,0
0,0.0915461,0
0,0.0020944322,0
0,0.025722029,0
0,-0.0059642238,0
0,0.029321007,0
0,-0.031102825,0
0,0.04026493,0
0,0.027176687,0
0,0.0065211263,0
0,0.09984822,0
0,-0.051017866,0
0,-0.0019075479,0
0,-0.019458752,0
0,-0.026252467,0
0,0.057167243,0
0,-0.0010019194,0
0,-0.0046202024,0
0,-0.011082797,0
0,-0.015907934,0
0,-0.007867961,0
0,-0.031312533,0
0,0.0178424,0
0,0.0052416436,0
0,-0.031612765,0
0,0.10436681,0
0,-0.010554879,0
0,-0.11812896,0
0,-0.06350278,0
0,-0.0007702462,0
0,-0.021724025,0
0,-0.041869212,0
0,0.021806544,0
0,-0.0026633053,0
0,0.042135123,0
0,-0.04398051,0
0,-0.037435953,0
0,-0.0661203,0
0,0.00031163075,0
0,0.036214273,0
0,0.023858482,0
0,-0.10417506,0
0,0.026136626,0
0,0.0146094095,0
0,-0.016260255,0
0,0.005772304,0
0,-0.003224686,0
0,0.01820344,0
0,0.10062517,0
0,-0.047273878,0
0,0.051738173,0
0,-0.03718908,0
0,0.025445191,0
0,-0.04533196,0
0,-0.04742366,0
0,-0.004045708,0
0,0.027785964,0
0,0.021319918,0
0,0.026151469,0
0,-0.0072874716,0
0,0.0026052962,0
0,-0.046255976,0
0,0.052366246,0
0,-0.08293357,0
0,0.0097873695,0
0,0.02389331,0
0,0.07187703,0
0,-0.093546405,0
0,-0.10234444,0
0,-0.0011602902,0
0,-0.0069979224,0
0,0.07922989,0
0,-0.058990672,0
0,0.0014054691,0
0,0.009014067,0
0,0.026883617,0
0,0.028612135,0
0,0.04470369,0
0,-0.03340022,0
0,0.07979731,0
0,0.018455053,0
0,-0.022602785,0
0,0.047812384,0
0,0.03136519,0
0,-0.018398285,0
0,0.064186074,0
0,-0.036722638,0
0,0.03885878,0
0,-0.016759915,0
0,-0.00458602,0
0,0.054313995,0
0,0.02774192,0
0,0.11270032,0
0,0.06513996,0
0,-0.101414725,0
0,-0.067571364,0
0,-0.009780751,0
0,0.006036617,0
0,0.030586556,0
0,0.06354342,0
0,-0.003041433,0
0,0.04725506,0
0,0.0411139,0
0,-0.0013382055,0
0,-0.06396199,0
0,-0.014134812,0
0,-0.021978676,0
0,0.043475434,0
0,-0.022935273,0
0,0.106928036,0
0,0.061492514,0
0,0.0005975027,0
0,0.031176751,0
0,-4.276291e-05,0
0,-0.08305858,0
0,-0.05864463,0
0,-0.016944962,0
0,0.012331763,0
0,0.06677359,0
0,-0.034654688,0
0,-0.006543437,0
0,0.086754076,0
0,-0.016887737,0
0,0.13203591,0
0,-0.0034408788,0
0,-0.06206858,0
0,-0.010572098,0
0,-0.0048782714,0
0,-0.051586602,0
0,0.04859022,0
0,-0.07513194,0
0,0.09380094,0
0,-0.005602507,0
0,0.03675051,0
0,0.011519132,0
0,0.07100008,0
0,-0.0046889726,0
0,0.051438276,0
0,0.031165754,0
0,-0.06727519,0
0,0.0337135,0
0,0.08544217,0
0,0.039506596,0
0,0.04441546,0
0,-0.03798678,0
0,-0.05489461,0
0,0.05520103,0
0,0.016603282,0
0,-0.0596068,0
0,0.083120406,0
0,0.017796647,0
0,-0.07043376,0
0,0.068009906,0
0,0.07641249,0
0,0.16488822,1
0,-0.019603554,0
0,-0.08716501,0
0,-0.080903925,0
0,0.032087084,0
0,0.019242575,0
0,-0.05333726,0
0,0.042188805,0
0,-0.019279942,0
0,0.014722856,0
0,0.21890375,1
0,-0.041695293,0
0,-0.0027956567,0
0,0.01584761,0
0,-0.0021526979,0
0,0.02182333,0
0,-0.056221336,0
0,-0.036792684,0
0,-0.115128845,0
0,0.08444285,0
0,-0.061027367,0
0,0.12482982,0
0,0.10749581,0
0,0.013445882,0
0,-0.03603404,0
0,0.0534208,0
0,0.027560707,0
0,0.017107014,0
0,-0.042423353,0
0,-0.044789176,0
0,-0.0804229,0
0,-0.010702167,0
0,0.06912364,0
0,0.022433082,0
0,0.028979216,0
0,0.02464635,0
0,-0.037142403,0
0,0.017279578,0
0,0.06842249,0
0,0.0003192091,0
0,-0.024016898,0
0,0.10467481,0
0,0.025160665,0
0,0.08651015,0
0,0.05833695,0
0,0.11397804,0
0,0.10158466,0
0,0.015308253,0
0,-0.018303558,0
0,0.034724455,0
0,-0.02724825,0
0,0.0060678096,0
0,-0.046899743,0
0,-0.10880393,0
0,-0.025581917,0
0,0.04135245,0
0,0.06214993,0
0,-0.04433809,0
0,-0.040805303,0
0,0.042527337,0
0,0.07496702,0
0,-0.025583383,0
0,-0.03471095,0
0,-0.0053866375,0
0,-0.06849261,0
0,0.0069912556,0
0,-0.01313928,0
0,-0.011253998,0
0,-0.027255423,0
0,-0.03422768,0
0,-0.05224647,0
0,-0.0019253513,0
0,0.06504996,0
0,0.0073724566,0
0,0.052383725,0
0,0.061855726,0
0,0.038577672,0
0,-0.04832529,0
0,0.014167841,0
0,-0.029378595,0
0,0.03989372,0
0,-0.07535315,0
0,-0.004134412,0
0,0.07991461,0
0,-0.016767923,0
0,-0.0058260807,0
0,-0.0722116,0
0,0.03320335,0
0,-0.02431047,0
0,0.055333517,0
0,0.02835902,0
0,-0.113967724,0
0,0.07335856,0
0,-0.042091317,0
0,0.093387805,0
0,-0.05998946,0
0,-0.020093845,0
0,0.0068188803,0
0,0.00534848,0
0,-0.018477783,0
0,0.068065874,0
0,0.019287398,0
0,-0.021332242,0
0,-0.08141433,0
0,-0.021609837,0
0,0.03790608,0
0,0.0050998554,0
0,-0.042528506,0
0,0.07197971,0
0,0.09156412,0
0,-0.03447348,0
0,-0.057640873,0
0,0.04414878,0
0,0.05709614,0
0,-0.0046461816,0
0,0.04434653,0
0,0.004907931,0
0,-0.02049293,0
0,-0.06857837,0
0,0.042213876,0
0,-0.03136391,0
0,0.022265706,0
0,-0.031883944,0
0,0.021323936,0
0,-0.029265452,0
0,-0.051035278,0
0,0.054052014,0
0,-0.061698675,0
0,-0.010461271,0
0,-0.05597257,0
0,-0.0866586,0
0,0.03836939,0
0,0.015852025,0
0,0.042448647,0
0,-0.043140966,0
0,-0.059104383,0
0,0.044154488,0
0,0.010485788,0
0,-0.09617674,0
0,0.030504026,0
0,0.017390557,0
0,-0.010418419,0
0,0.0010586085,0
0,0.034206785,0
0,0.06092329,0
0,0.030478576,0
0,-0.0009288691,0
0,0.057342924,0
0,0.0061898828,0
0,-0.005939946,0
0,0.080657944,0
0,0.05513518,0
0,0.028034825,0
0,-0.06546128,0
0,0.05085104,0
0,-0.08108243,0
0,0.02099378,0
0,-0.06077592,0
0,0.043781936,0
0,-0.036024965,0
0,-0.05278699,0
0,0.052030053,0
0,0.04157776,0
0,0.08230707,0
0,0.016362691,0
0,-0.01878319,0
0,-0.038361084,0
0,0.019371731,0
0,-0.052333985,0
0,-0.058672544,0
0,-0.110978186,0
0,0.054441553,0
0,0.11526894,0
0,0.04166126,0
0,0.036371626,0
0,0.12707834,0
0,0.048412506,0
0,-0.006060477,0
0,-0.032069266,0
0,0.046363465,0
0,-0.026457775,0
0,-0.013780448,0
0,-0.061096635,0
0,-0.01279276,0
0,0.04594121,0
0,-0.06445059,0
0,-0.028994115,0
0,-0.038112916,0
0,-0.00076281955,0
0,0.053711105,0
0,0.012092885,0
0,-0.056720104,0
0,-0.045456074,0
0,-0.05421716,0
0,-0.037396338,0
0,-0.014709565,0
0,0.011352345,0
0,0.005963668,0
0,0.24200663,1
0,0.0015269829,0
0,-0.003131204,0
0,0.06080272,0
0,-0.08754,0
0,-0.036582798,0
0,0.042141665,0
0,0.0140059665,0
0,0.07174993,0
0,-0.05087436,0
0,-0.071502425,0
0,0.022123843,0
0,0.050653607,0
0,-0.019893296,0
0,-0.02341085,0
0,0.0009930923,0
0,-7.817591e-05,0
0,-0.019459097,0
0,-0.015772616,0
0,-0.04419929,0
0,0.005263957,0
0,0.04587436,0
0,-0.0962246,0
0,-0.013287868,0
0,0.05309787,0
0,0.04324223,0
0,-0.053589527,0
0,-0.03103489,0
0,0.07697926,0
0,-0.040674612,0
0,0.07098281,0
0,0.020792283,0
0,-0.032838564,0
0,-0.02312648,0
0,0.0465562,0
0,-0.12771504,0
0,-0.009734871,0
0,-0.046634115,0
0,-0.091627866,0
0,-0.032242488,0
0,0.072138734,0
0,0.06317486,0
0,0.021053493,0
0,0.020692114,0
0,-0.011959676,0
0,0.044219624,0
0,0.08568874,0
0,0.050816644,0
0,0.062416337,0
0,-0.07819841,0
0,0.13470522,0
0,-0.056233265,0
0,-0.014691529,0
0,-0.078980744,0
0,-0.06136472,0
0,0.057219714,0
0,0.009664248,0
0,0.06579008,0
0,-0.012580224,0
0,-0.039621323,0
0,-0.039332308,0
0,0.12747744,0
0,-0.046797056,0
0,0.021465683,0
0,0.042080425,0
0,-0.05181855,0
0,0.12825339,0
0,0.049147595,0
0,0.08142649,0
0,0.038590584,0
0,-0.026735896,0
0,-0.034745723,0
0,-0.10747114,0
0,0.028653882,0
0,-0.05936492,0
0,-0.048225544,0
0,0.0482789,0
0,0.024272999,0
0,0.014392215,0
0,0.09805023,0
0,0.111690745,0
0,-0.031782933,0
0,0.08939888,0
0,-0.017743453,0
0,-0.12191465,0
0,0.040435333,0
0,0.030720951,0
0,0.0015397249,0
0,0.024498554,0
0,0.066558465,0
0,0.011976586,0
0,0.0698794,0
0,0.012709839,0
0,0.032364003,0
0,0.100222826,0
0,-0.08263232,0
0,0.048438244,0
0,-0.06503002,0
0,-0.07662636,0
0,-0.050319146,0
0,-0.019296592,0
0,-0.004766217,0
0,-0.0034543602,0
0,0.09145685,0
0,0.026985439,0
0,0.02711585,0
0,-0.08191453,0
0,-0.023751322,0
0,-0.027853828,0
0,-0.07728532,0
0,0.0007136511,0
0,-0.043970924,0
0,0.031131852,0
0,-0.069684245,0
0,-0.091706015,0
0,0.01682906,0
0,-0.017840134,0
0,-0.03400751,0
0,0.00052670785,0
0,0.10592435,0
0,-0.017606879,0
0,0.058297668,0
0,0.00718076,0
0,-0.01655733,0
0,0.035885837,0
0,0.049656894,0
0,0.009442795,0
0,0.034492835,0
0,0.016480757,0
0,-0.15563254,0
0,0.031423245,0
0,0.06592666,0
0,-0.070637666,0
0,0.056847107,0
0,0.02889772,0
0,-0.051185165,0
0,-0.0013987055,0
0,-0.0012962867,0
0,-0.033602107,0
0,0.054696843,0
0,-0.03941852,0
0,-0.014162451,0
0,-0.057922658,0
0,0.019410664,0
0,-0.04123371,0
0,-0.04197953,0
0,-0.038274907,0
0,0.060085706,0
0,-0.1383999,0
0,-0.0898232,0
0,0.05187619,0
0,0.04811937,0
0,-0.01769669,0
0,-0.0030619202,0
0,0.013800318,0
0,0.047163878,0
0,0.03206389,0
0,-0.070829496,0
0,-0.011001226,0
0,0.014707102,0
0,-0.073793404,0
0,0.021526178,0
0,0.115572914,0
0,-0.029400092,0
0,-0.0065126866,0
0,-0.014325124,0
0,0.052445088,0
0,0.05223619,0
0,0.059224416,0
0,0.034294814,0
0,-0.06939086,0
0,0.021855922,0
0,-0.07566624,0
0,0.12365498,0
0,-0.0033444902,0
0,0.03366039,0
0,0.028160326,0
0,0.049457688,0
0,0.008498172,0
0,-0.056464568,0
0,0.014648472,0
0,0.07307761,0
0,-0.10038968,0
0,0.023596002,0
0,0.042717658,0
0,0.022424828,0
0,-0.0079567535,0
0,-0.024336163,0
0,-0.04186477,0
0,-0.05710338,0
0,-0.07625564,0
0,0.060441766,0
0,-0.029437222,0
0,-0.038037926,0
0,-0.02225706,0
0,-0.008884747,0
0,0.06407312,0
0,0.041997936,0
0,-0.043902636,0
0,0.04387194,0
0,0.038334735,0
0,0.062232625,0
0,-0.091214195,0
0,-0.044046983,0
0,-0.036791887,0
0,0.004720557,0
0,0.0033138096,0
0,0.045922548,0
0,-0.07150282,0
0,0.0019112751,0
0,-0.017441649,0
0,0.11871498,0
0,-0.005510223,0
0,-0.0007097712,0
0,-0.06523786,0
0,0.07645126,0
0,0.03165966,0
0,0.0068824184,0
0,-0.0034781632,0
0,-0.084833086,0
0,-0.027131423,0
0,0.108051285,0
0,-0.054200068,0
0,-0.07740318,0
0,0.13890778,0
0,0.078228615,0
0,0.017385859,0
0,0.00069200766,0
0,0.11560537,0
0,0.046682455,0
0,-0.051029503,0
0,0.034323063,0
0,0.034678787,0
0,-0.014499061,0
0,0.056211423,0
0,0.042603206,0
0,0.0068939715,0
0,-0.043235924,0
0,-0.042066738,0
0,0.11648798,0
0,0.059955303,0
0,0.031375095,0
0,-0.061685387,0
0,-0.117863216,0
0,0.004229374,0
0,0.024464058,0
0,0.05850679,0
0,0.042232268,0
0,-0.017458841,0
0,-0.07183029,0
0,-0.044913672,0
0,0.027653422,0
0,0.021931404,0
0,0.00070898695,0
0,0.012844052,0
0,-0.043527823,0
0,0.047165748,0
0,0.044722084,0
0,0.13683039,0
0,-0.005288872,0
0,0.008337891,0
0,-0.0048157987,0
0,0.08650713,0
0,0.0909904,0
0,0.08511891,0
0,-0.07725869,0
0,-0.029650003,0
0,-0.009759467,0
0,-0.010946674,0
0,-0.02003581,0
0,-0.0036393562,0
0,-0.0068100514,0
0,-0.07247331,0
0,0.0045574885,0
0,-0.055697877,0
0,0.045545552,0
0,0.11995316,0
0,-0.07121926,0
0,0.020973513,0
0,-0.0064936792,0
0,0.05177308,0
0,0.03274397,0
0,0.08340731,0
0,-0.022638993,0
0,-0.09872019,0
0,0.114666484,0
0,0.00393916,0
0,0.03757573,0
0,0.038366493,0
0,0.053391088,0
0,0.038058158,0
0,0.0010467992,0
0,0.050405607,0
0,-0.089169495,0
0,-0.022530895,0
0,-0.04033059,0
0,0.21559088,1
0,0.012659126,0
0,0.05041413,0
0,-0.016704531,0
0,-0.06468989,0
0,0.04564883,0
0,-0.0017211094,0
0,0.0334853,0
0,0.006270272,0
0,0.039866783,0
0,0.043609463,0
0,-0.09972928,0
0,0.04504231,0
0,0.02565605,0
0,0.00030174296,0
0,-0.03744777,0
0,0.010956129,0
0,-0.1034584,0
0,0.062998,0
0,-0.035416603,0
0,0.045958582,0
0,0.11689126,0
0,0.0032437881,0
0,0.055314917,0
0,-0.0635942,0
0,0.10080632,0
0,-0.09035635,0
0,-0.04867752,0
0,0.051420014,0
0,0.053524774,0
0,0.036225922,0
0,0.023710426,0
0,0.033314805,0
0,-0.015666895,0
0,-0.011557108,0
0,-0.0022488567,0
0,0.08065783,0
0,0.008263196,0
0,0.047548946,0
0,0.17929427,1
0,-0.064772636,0
0,0.013653348,0
0,-0.0150961215,0
0,-0.07006698,0
0,-0.015424638,0
0,0.032173496,0
0,0.0042320695,0
0,0.06270184,0
0,0.064734414,0
0,0.00609829,0
0,-0.028805476,0
0,-0.03730732,0
0,-0.048328273,0
0,0.06179949,0
0,-0.041661873,0
0,-0.020842569,0
0,-0.021985099,0
0,-0.013053057,0
0,-0.03117348,0
0,0.044729404,0
0,-0.0009143385,0
0,0.015284893,0
0,-0.06360139,0
0,0.0597858,0
0,-0.045403544,0
0,-0.054717455,0
0,0.08039109,0
0,0.030925544,0
0,0.007317535,0
0,-0.07756071,0
0,0.05706785,0
0,0.028936373,0
0,-0.06852334,0
0,-0.05957431,0
0,0.069655634,0
0,0.07926155,0
0,-0.042139478,0
0,0.016269306,0
0,-0.0024742791,0
0,-0.06638682,0
0,-0.033623736,0
0,0.10100946,0
0,0.0073437034,0
0,0.005564677,0
0,0.028388094,0
0,-0.023500105,0
0,0.0038304832,0
0,0.016179536,0
0,-0.019927587,0
0,0.0368385,0
0,-0.0045317463,0
0,0.059335295,0
0,-0.010563983,0
0,0.013686316,0
0,0.018064754,0
0,-0.043696493,0
0,0.047868326,0
0,0.040926874,0
0,0.0001814784,0
0,0.02722745,0
0,0.014507647,0
0,0.061659425,0
0,-0.020953797,0
0,-0.029432936,0
0,0.039890945,0
0,0.0074531664,0
0,0.065701045,0
0,-0.05070767,0
0,0.034439396,0
0,-0.043793727,0
0,0.10376423,0
0,0.050603624,0
0,0.021983465,0
0,0.06490488,0
0,-0.025309242,0
0,0.014835451,0
0,-0.049335778,0
0,-0.010895951,0
0,-0.033401072,0
0,-0.04454818,0
0,0.045735355,0
0,-0.010560334,0
0,-0.0059646633,0
0,0.06572324,0
0,-0.023377206,0
0,0.003709977,0
0,0.040193763,0
0,-0.015080391,0
0,0.033662327,0
0,0.007979306,0
0,-0.02314815,0
0,0.0021386018,0
0,0.12176181,0
0,0.025850562,0
0,0.04934574,0
0,-0.050297666,0
0,0.0013996486,0
0,0.029156787,0
0,-0.019184709,0
0,-0.07678397,0
0,0.06857718,0
0,0.014993326,0
0,0.035966974,0
0,0.047949735,0
0,0.0555294,0
0,0.07520309,0
0,0.039351314,0
0,0.016585857,0
0,0.04283933,0
0,-0.122671254,0
0,0.028058205,0
0,0.048245654,0
0,-0.007037003,0
0,-0.024568997,0
0,-0.013309074,0
0,0.115872666,0
0,0.036074575,0
0,-0.10660111,0
0,0.0020217965,0
0,0.17353205,1
0,0.03917767,0
0,-0.07784023,0
0,-0.04080284,0
0,0.034834076,0
0,-0.009357296,0
0,-0.0056448067,0
0,-0.022292575,0
0,0.07202496,0
0,0.10151603,0
0,-0.015163317,0
0,0.00629588,0
0,-0.013609734,0
0,-0.0631244,0
0,-0.0196066,0
0,0.03494038,0
0,-0.100579605,0
0,-0.069341525,0
0,0.010376498,0
0,-0.010606892,0
0,-0.037875377,0
0,0.02024087,0
0,0.0004065822,0
0,0.0027177334,0
0,0.041340783,0
0,0.05496309,0
0,0.12597798,0
0,-0.011477008,0
0,0.013245861,0
0,0.0460947,0
0,0.022030303,0
0,-0.029342763,0
0,0.061236896,0
0,-0.07797165,0
0,-0.07484831,0
0,-0.08966714,0
0,0.03185725,0
0,0.06618378,0
0,0.15223409,0
0,-0.05995354,0
0,0.049656913,0
0,-0.080244966,0
0,0.0043012258,0
0,-0.03379619,0
0,0.074181266,0
0,0.1185756,0
0,-0.023239888,0
0,0.04454409,0
0,-0.03575761,0
0,0.0554003,0
0,-0.005633156,0
0,0.011892757,0
0,-0.086905554,0
0,-0.0013165607,0
0,-0.078042395,0
0,-0.03233699,0
0,0.082189105,0
0,-0.06044695,0
0,0.07575283,0
0,0.009177988,0
0,-0.034883797,0
0,0.07676834,0
0,0.0110988375,0
0,-0.024432138,0
0,0.04959009,0
0,0.051402446,0
0,-0.00056068,0
0,0.00042427104,0
0,0.017260754,0
0,-0.07801508,0
0,0.031657033,0
0,0.0029250854,0
0,-0.044430643,0
0,-0.07819146,0
0,-0.0783164,0
0,-0.0025958845,0
0,0.018622737,0
0,0.067700215,0
0,0.08127867,0
0,0.04054001,0
0,0.03854023,0
0,0.01130075,0
0,0.00708514,0
0,0.039135385,0
0,-0.03609693,0
0,0.04677927,0
0,0.0778483,0
0,-0.041984115,0
0,0.002576799,0
0,0.035509873,0
0,-0.11528224,0
0,-0.05095564,0
0,0.020009896,0
0,0.010327239,0
0,-0.043141797,0
0,0.13412449,0
0,0.0017030371,0
0,0.045605406,0
0,0.02554408,0
0,0.013499476,0
0,-0.010498252,0
0,0.009949828,0
0,0.03846605,0
0,-0.058480658,0
0,0.048302907,0
0,-0.0002537597,0
0,0.02342247,0
0,-0.032097377,0
0,0.015931137,0
0,-0.02823256,0
0,0.016151533,0
0,-0.015091454,0
0,-0.08185527,0
0,0.019833848,0
0,0.063255854,0
0,0.06896135,0
0,-0.02878599,0
0,0.16133425,0
0,0.03364636,0
0,0.007087483,0
0,0.059380323,0
0,-0.0007033571,0
0,-0.064041235,0
0,0.101477966,0
0,-0.034358893,0
0,-0.029406676,0
0,0.03705465,0
0,0.09003451,0
0,0.048916794,0
0,0.04563151,0
0,0.009032546,0
0,-0.01940085,0
0,0.026221165,0
0,0.046533026,0
0,0.023048025,0
0,0.003006162,0
0,-0.11532815,0
0,-0.14081806,0
0,-0.033409946,0
0,0.030678533,0
0,-0.07130267,0
0,0.0038151247,0
0,-0.075358205,0
0,0.053211324,0
0,0.044587925,0
0,-0.060032364,0
0,-0.033892684,0
0,-0.008441317,0
0,-0.0048060147,0
0,-0.10804492,0
0,-0.02885895,0
0,0.018509852,0
0,0.043467272,0
0,0.07081097,0
0,-0.037538312,0
0,-0.00074019475,0
0,0.105353825,0
0,0.07042899,0
0,-0.036485426,0
0,-0.016104955,0
0,-0.007710376,0
0,0.047814813,0
0,-0.011153959,0
0,0.09817186,0
0,-0.07537277,0
0,-0.004784593,0
0,-0.019146036,0
0,0.08320222,0
0,-0.075647116,0
0,-0.048217032,0
0,-0.022333924,0
0,0.05051999,0
0,-0.104968265,0
0,-0.0286636,0
0,0.017517926,0
0,-0.059010703,0
0,0.027666053,0
0,-0.03502729,0
0,-0.12319082,0
0,-0.009267391,0
0,0.0797225,0
0,-0.014029111,0
0,-0.010871497,0
0,0.053344768,0
0,-0.12076742,0
0,0.059675656,0
0,0.029309342,0
0,-0.051499248,0
0,-0.0648427,0
0,-0.025567748,0
0,0.049604658,0
0,0.048309974,0
0,-0.0016970069,0
0,0.05397405,0
0,0.10452588,0
0,0.0043378747,0
0,0.030249612,0
0,-0.032389574,0
0,0.022541948,0
0,0.11630985,0
0,0.0013673865,0
0,-0.022941926,0
0,0.03188378,0
0,-0.0022574975,0
0,0.06730042,0
0,-0.037278235,0
0,-0.022482067,0
0,0.028791254,0
0,0.029963396,0
0,0.027155485,0
0,-0.010286298,0
0,0.067089245,0
0,0.009556627,0
0,0.03470335,0
0,0.013144671,0
0,-0.045496084,0
0,0.004879164,0
0,-0.00045162986,0
0,-0.02369252,0
0,0.06003031,0
0,-0.032044604,0
0,0.06860731,0
0,0.038866766,0
0,0.07652806,0
0,-0.081684195,0
0,-0.055471968,0
0,0.015036966,0
0,0.03942996,0
0,0.09990228,0
0,-0.033636622,0
0,-0.00043921467,0
0,-0.026868531,0
0,-0.050850693,0
0,-0.01927568,0
0,0.04014277,0
0,0.04377915,0
0,-0.025384368,0
0,-0.032189235,0
0,0.035907254,0
0,-0.10497614,0
0,-0.020813093,0
0,0.07786783,0
0,-0.013976961,0
0,-0.098595455,0
0,-0.049331475,0
0,0.026074348,0
0,0.047302768,0
0,-0.011026198,0
0,0.02587389,0
0,0.05266472,0
0,-0.090360574,0
0,-0.035195045,0
0,-0.12999539,0
0,0.09868453,0
0,-0.06133301,0
0,-0.040685277,0
0,0.050653644,0
0,0.073773585,0
0,0.13835023,0
0,-0.004639603,0
0,-0.019234542,0
0,0.006060869,0
0,-0.024687363,0
0,-0.0043204883,0
0,-0.015430606,0
0,0.050638787,0
0,-0.0014592094,0
0,-0.06885346,0
0,-0.0056287968,0
0,0.0015471554,0
0,0.055914223,0
0,-0.03358229,0
0,0.0010466471,0
0,0.011056423,0
0,0.1498053,0
0,0.017413346,0
0,0.090390705,0
0,0.075995065,0
0,-0.057931546,0
0,-0.00066443085,0
0,0.114979014,0
0,0.016330924,0
0,0.18488866,1
0,0.08896066,0
0,0.005902808,0
0,-0.09398015,0
0,0.067658514,0
0,-0.020433057,0
0,0.06879987,0
0,0.039288193,0
0,0.053174403,0
0,-0.06446696,0
0,-0.02486562,0
0,-0.10521222,0
0,-0.049972545,0
0,-0.0591476,0
0,-0.121115856,0
0,-0.044210542,0
0,0.021364005,0
0,0.036213957,0
0,0.023378065,0
0,0.047373258,0
0,-0.019417373,0
0,-0.09012866,0
0,-0.06345015,0
0,0.030371485,0
0,-0.12173794,0
0,0.029756032,0
0,0.01868994,0
0,0.14778599,0
0,-0.021102095,0
0,0.011832962,0
0,-0.02833201,0
0,-0.058322474,0
0,0.04049731,0
0,0.027013116,0
0,0.08992938,0
0,0.0426336,0
0,0.042406168,0
0,-0.023897784,0
0,-0.020269077,0
0,0.06614955,0
0,-0.012324426,0
0,-0.05895386,0
0,0.031268336,0
0,0.06400225,0
0,-0.027943952,0
0,-0.018255325,0
0,0.078114085,0
0,0.10130932,0
0,0.08646703,0
0,-0.041527066,0
0,-0.050853726,0
0,-0.04742705,0
0,-0.025690183,0
0,0.06684342,0
0,-0.016024852,0
0,-0.02480254,0
0,0.03817758,0
0,-0.036536492,0
0,0.039949648,0
0,-0.017238341,0
0,-0.027454192,0
0,0.017196875,0
0,0.0056817797,0
0,0.06366306,0
0,-0.024488797,0
0,-0.02140815,0
0,0.10234934,0
0,0.03704581,0
0,0.07239948,0
0,0.0017258708,0
0,-0.08307815,0
0,-0.04175056,0
0,0.06810179,0
0,-0.11663606,0
0,0.09703781,0
0,0.06728991,0
0,-0.046809487,0
0,0.0932735,0
0,-0.050431784,0
0,0.04033863,0
0,-0.07041476,0
0,-0.036164798,0
0,0.10871411,0
0,-0.049522735,0
0,-0.08332266,0
0,-0.057428513,0
0,0.0048439084,0
0,-0.07203905,0
0,0.06354821,0
0,-0.0040127398,0
0,-0.008544427,0
0,0.14659718,0
0,0.018070232,0
0,-0.018765476,0
0,-0.049118523,0
0,0.034044314,0
0,0.087556414,0
0,0.067002,0
0,-0.009696016,0
0,-0.06946994,0
0,-0.013969781,0
0,0.0014032817,0
0,0.061177485,0
0,0.043085143,0
0,0.091791004,0
0,-0.026960168,0
0,-0.0032593375,0
0,0.01466303,0
0,-0.012484055,0
0,0.08150459,0
0,0.06857387,0
0,-0.113860235,0
0,-0.11531205,0
0,0.06464898,0
0,-0.07048176,0
0,0.023644542,0
0,-0.036762487,0
0,0.02262524,0
0,0.09593843,0
0,-0.031228874,0
0,0.031955063,0
0,0.108282454,0
0,-0.050005168,0
0,-0.09897156,0
0,0.049461268,0
0,0.045658197,0
0,0.066909075,0
0,0.12467717,0
0,0.031768303,0
0,0.00054945,0
0,-0.050543003,0
0,0.07292235,0
0,-0.0043909545,0
0,0.03392587,0
0,0.018578067,0
0,0.088266425,0
0,-0.040181845,0
0,0.00044700556,0
0,-0.005096443,0
0,-0.010065626,0
0,0.011436908,0
0,0.06114019,0
0,0.0019974434,0
0,-0.05524904,0
0,0.009242907,0
0,0.06542581,0
0,0.107765615,0
0,0.02495247,0
